well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A10,4,T2,Control,0ms,32,0.1480087,0.32103106,0.8519913,0.32103106,0.84375
A10,4,T3,Control,0ms,32,0.18427809,0.33521578,0.8157219,0.33521578,0.875
A10,4,T4,Control,0ms,32,0.42572042,0.4747712,0.5742796,0.4747712,0.5625
A10,4,T5,Control,0ms,32,0.50719297,0.4618234,0.49280706,0.4618234,0.46875
A10,4,T6,Control,0ms,32,0.7152949,0.42623335,0.2847051,0.42623338,0.25
A10,4,T7,Control,0ms,32,0.7658034,0.3733506,0.23419662,0.3733506,0.25
A10,4,T8,Control,0ms,32,0.79118186,0.36668897,0.20881812,0.36668897,0.1875
A10,4,T9,Control,0ms,32,0.8256985,0.35919473,0.17430152,0.35919473,0.15625
A11,1,T0,Control,0ms,6,1.668253e-05,1.703764e-05,0.9999833,1.7022889e-05,1.0
A11,1,T1,Control,0ms,6,0.00014113814,0.0001453137,0.99985886,0.00014530026,1.0
A11,1,T10,Control,0ms,6,0.9247334,0.15945241,0.07526662,0.15945241,0.0
A11,1,T11,Control,0ms,6,0.9843433,0.035659634,0.015656723,0.035659626,0.0
A11,1,T12,Control,0ms,6,0.99070334,0.022762768,0.009296672,0.022762753,0.0
A11,1,T13,Control,0ms,6,0.99695116,0.0074578216,0.0030488614,0.007457819,0.0
A11,1,T14,Control,0ms,6,0.9999764,3.729822e-05,2.3587118e-05,3.7273687e-05,0.0
A11,1,T15,Control,0ms,6,0.99999124,9.105176e-06,8.758722e-06,9.098396e-06,0.0
A11,1,T2,Control,0ms,6,0.0064323223,0.015232521,0.9935677,0.015232527,1.0
A11,1,T3,Control,0ms,6,0.030406082,0.07193849,0.96959394,0.07193851,1.0
A11,1,T4,Control,0ms,6,0.23177993,0.402376,0.7682201,0.40237597,0.8333333333333334
A11,1,T5,Control,0ms,6,0.27290773,0.4301936,0.72709227,0.43019363,0.6666666666666666
A11,1,T6,Control,0ms,6,0.331086,0.42919448,0.668914,0.42919448,0.6666666666666666
A11,1,T7,Control,0ms,6,0.5085394,0.46855074,0.4914606,0.46855074,0.5
A11,1,T8,Control,0ms,6,0.4204208,0.43041158,0.5795792,0.43041155,0.5
A11,1,T9,Control,0ms,6,0.6021598,0.2983528,0.39784023,0.29835284,0.3333333333333333
A11,2,T0,Control,10000ms,11,0.013920457,0.036976874,0.9860796,0.036976874,1.0
A11,2,T1,Control,10000ms,11,0.15405756,0.33414444,0.84594244,0.33414444,0.8181818181818182
A11,2,T10,Control,10000ms,11,0.98152906,0.05930611,0.01847093,0.059306122,0.0
A11,2,T11,Control,10000ms,11,0.9100336,0.25323686,0.089966424,0.2532369,0.09090909090909091
A11,2,T12,Control,10000ms,11,0.99990696,0.0003075183,9.304465e-05,0.00030751605,0.0
A11,2,T13,Control,10000ms,11,0.9995766,0.0014005164,0.00042335512,0.0014005244,0.0
A11,2,T14,Control,10000ms,11,0.9967649,0.010724164,0.0032351555,0.01072415,0.0
A11,2,T15,Control,10000ms,11,0.99999905,3.091094e-06,9.361957e-07,3.1043717e-06,0.0
A11,2,T2,Control,10000ms,11,0.29131052,0.4187212,0.70868945,0.41872117,0.7272727272727273
A11,2,T3,Control,10000ms,11,0.48002955,0.4001823,0.5199705,0.4001823,0.45454545454545453
A11,2,T4,Control,10000ms,11,0.5999722,0.41650015,0.40002778,0.41650015,0.36363636363636365
A11,2,T5,Control,10000ms,11,0.6746493,0.44670638,0.32535067,0.4467064,0.2727272727272727
A11,2,T6,Control,10000ms,11,0.7708748,0.349348,0.2291252,0.349348,0.18181818181818182
A11,2,T7,Control,10000ms,11,0.90290743,0.28979227,0.097092554,0.2897923,0.09090909090909091
A11,2,T8,Control,10000ms,11,0.92470205,0.1584827,0.07529798,0.1584827,0.09090909090909091
A11,2,T9,Control,10000ms,11,0.99686915,0.010061694,0.0031308671,0.010061698,0.0
A11,3,T0,Control,10000ms,26,0.0023933153,0.012097296,0.9976067,0.012097301,1.0
A11,3,T1,Control,10000ms,26,0.0024071622,0.010380083,0.99759287,0.010380087,1.0
A11,3,T10,Control,10000ms,26,0.9219949,0.23840466,0.07800506,0.23840466,0.07692307692307693
A11,3,T11,Control,10000ms,26,0.9496949,0.19744739,0.050305136,0.19744739,0.038461538461538464
A11,3,T12,Control,10000ms,26,0.99989164,0.0005441183,0.00010837374,0.00054411695,0.0
A11,3,T13,Control,10000ms,26,0.9999931,3.4854704e-05,6.9187613e-06,3.4859226e-05,0.0
A11,3,T14,Control,10000ms,26,0.999977,0.00010443601,2.3026394e-05,0.00010443414,0.0
A11,3,T15,Control,10000ms,26,0.99999875,3.9348374e-06,1.2725693e-06,3.9364227e-06,0.0
A11,3,T2,Control,10000ms,26,0.045792565,0.14617936,0.9542074,0.14617936,0.9615384615384616
A11,3,T3,Control,10000ms,26,0.19201334,0.34744608,0.8079866,0.34744608,0.8076923076923077
A11,3,T4,Control,10000ms,26,0.43026412,0.4534353,0.5697359,0.4534353,0.5769230769230769
A11,3,T5,Control,10000ms,26,0.47037455,0.46438727,0.5296255,0.46438727,0.5384615384615384
A11,3,T6,Control,10000ms,26,0.745754,0.38693783,0.25424594,0.38693783,0.2692307692307692
A11,3,T7,Control,10000ms,26,0.81209844,0.37293267,0.1879016,0.37293267,0.19230769230769232
A11,3,T8,Control,10000ms,26,0.88052505,0.29747263,0.11947492,0.29747263,0.11538461538461539
A11,3,T9,Control,10000ms,26,0.8831559,0.2846578,0.11684414,0.2846578,0.11538461538461539
A11,4,T0,Control,0ms,22,0.0032096126,0.010971778,0.99679035,0.010971767,1.0
A11,4,T1,Control,0ms,22,0.06125357,0.20934722,0.93874645,0.20934723,0.9545454545454546
A11,4,T10,Control,0ms,22,0.9757429,0.101004496,0.024257151,0.101004496,0.0
A11,4,T11,Control,0ms,22,0.9987056,0.0037831184,0.0012944306,0.003783126,0.0
A11,4,T12,Control,0ms,22,0.9999811,8.799018e-05,1.8949953e-05,8.7997614e-05,0.0
A11,4,T13,Control,0ms,22,0.9999994,2.5650243e-06,6.140856e-07,2.570473e-06,0.0
