neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,class_label,label_binary,confidence_class0,confidence_class1,predicted_class
A4_tile3_n514,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n514_T0.png,images/Halo/A4_tile3_n514_T0.png,unknown,unknown,3.2229132e-06,0.9999968,1
A4_tile3_n514,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n514_T1.png,images/Halo/A4_tile3_n514_T1.png,unknown,unknown,8.494926e-06,0.99999154,1
A4_tile3_n514,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n514_T2.png,images/Halo/A4_tile3_n514_T2.png,unknown,unknown,0.010664955,0.989335,1
A4_tile3_n514,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n514_T3.png,images/Halo/A4_tile3_n514_T3.png,unknown,unknown,0.7822069,0.21779314,0
A4_tile3_n514,A4,3,Control,10000ms,T4,4,images/RFP1/A4_tile3_n514_T4.png,images/Halo/A4_tile3_n514_T4.png,unknown,unknown,0.30144,0.69856006,1
A4_tile3_n514,A4,3,Control,10000ms,T5,5,images/RFP1/A4_tile3_n514_T5.png,images/Halo/A4_tile3_n514_T5.png,unknown,unknown,0.90384686,0.09615318,0
A4_tile3_n514,A4,3,Control,10000ms,T6,6,images/RFP1/A4_tile3_n514_T6.png,images/Halo/A4_tile3_n514_T6.png,unknown,unknown,0.0033862668,0.9966137,1
A4_tile3_n514,A4,3,Control,10000ms,T7,7,images/RFP1/A4_tile3_n514_T7.png,images/Halo/A4_tile3_n514_T7.png,unknown,unknown,0.9969289,0.0030711947,0
A4_tile3_n514,A4,3,Control,10000ms,T8,8,images/RFP1/A4_tile3_n514_T8.png,images/Halo/A4_tile3_n514_T8.png,unknown,unknown,0.99861956,0.0013803934,0
A4_tile3_n514,A4,3,Control,10000ms,T9,9,images/RFP1/A4_tile3_n514_T9.png,images/Halo/A4_tile3_n514_T9.png,unknown,unknown,0.9999924,7.673465e-06,0
A4_tile3_n514,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n514_T10.png,images/Halo/A4_tile3_n514_T10.png,unknown,unknown,0.9999945,5.503028e-06,0
A4_tile3_n514,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n514_T11.png,images/Halo/A4_tile3_n514_T11.png,unknown,unknown,0.99911946,0.0008804984,0
A4_tile3_n514,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n514_T12.png,images/Halo/A4_tile3_n514_T12.png,unknown,unknown,0.99102294,0.008977051,0
A4_tile3_n514,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n514_T13.png,images/Halo/A4_tile3_n514_T13.png,unknown,unknown,0.9990207,0.0009792433,0
A4_tile3_n514,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n514_T14.png,images/Halo/A4_tile3_n514_T14.png,unknown,unknown,0.9999498,5.0162136e-05,0
A4_tile3_n514,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n514_T15.png,images/Halo/A4_tile3_n514_T15.png,unknown,unknown,0.99956733,0.000432683,0
A4_tile4_n6,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n6_T0.png,images/Halo/A4_tile4_n6_T0.png,unknown,unknown,2.4373958e-07,0.99999976,1
A4_tile4_n6,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n6_T1.png,images/Halo/A4_tile4_n6_T1.png,unknown,unknown,1.7082853e-06,0.99999833,1
A4_tile4_n6,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n6_T2.png,images/Halo/A4_tile4_n6_T2.png,unknown,unknown,1.4274022e-05,0.9999857,1
A4_tile4_n6,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n6_T3.png,images/Halo/A4_tile4_n6_T3.png,unknown,unknown,2.1067088e-05,0.9999789,1
A4_tile4_n6,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n6_T4.png,images/Halo/A4_tile4_n6_T4.png,unknown,unknown,2.4469746e-05,0.99997556,1
A4_tile4_n6,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n6_T5.png,images/Halo/A4_tile4_n6_T5.png,unknown,unknown,0.00017205549,0.99982786,1
A4_tile4_n6,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n6_T6.png,images/Halo/A4_tile4_n6_T6.png,unknown,unknown,2.7146807e-06,0.99999726,1
A4_tile4_n6,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n6_T7.png,images/Halo/A4_tile4_n6_T7.png,unknown,unknown,0.00022779884,0.99977225,1
A4_tile4_n6,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n6_T8.png,images/Halo/A4_tile4_n6_T8.png,unknown,unknown,1.5647203e-05,0.9999844,1
A4_tile4_n6,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n6_T9.png,images/Halo/A4_tile4_n6_T9.png,unknown,unknown,5.88213e-05,0.99994123,1
A4_tile4_n6,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n6_T10.png,images/Halo/A4_tile4_n6_T10.png,unknown,unknown,5.0837643e-05,0.9999492,1
A4_tile4_n6,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n6_T11.png,images/Halo/A4_tile4_n6_T11.png,unknown,unknown,0.00010171157,0.9998983,1
A4_tile4_n6,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n6_T12.png,images/Halo/A4_tile4_n6_T12.png,unknown,unknown,0.013802937,0.98619705,1
A4_tile4_n6,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n6_T13.png,images/Halo/A4_tile4_n6_T13.png,unknown,unknown,0.10431598,0.89568406,1
A4_tile4_n6,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n6_T14.png,images/Halo/A4_tile4_n6_T14.png,unknown,unknown,0.6574856,0.34251437,0
A4_tile4_n6,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n6_T15.png,images/Halo/A4_tile4_n6_T15.png,unknown,unknown,0.919864,0.08013596,0
A4_tile3_n92,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n92_T0.png,images/Halo/A4_tile3_n92_T0.png,unknown,unknown,8.0792925e-06,0.9999919,1
A4_tile3_n92,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n92_T1.png,images/Halo/A4_tile3_n92_T1.png,unknown,unknown,4.4446847e-06,0.9999956,1
A4_tile3_n92,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n92_T2.png,images/Halo/A4_tile3_n92_T2.png,unknown,unknown,6.9035545e-05,0.999931,1
A4_tile3_n92,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n92_T3.png,images/Halo/A4_tile3_n92_T3.png,unknown,unknown,0.0007170905,0.9992829,1
A4_tile3_n92,A4,3,Control,10000ms,T4,4,images/RFP1/A4_tile3_n92_T4.png,images/Halo/A4_tile3_n92_T4.png,unknown,unknown,0.0006755003,0.99932456,1
A4_tile3_n92,A4,3,Control,10000ms,T5,5,images/RFP1/A4_tile3_n92_T5.png,images/Halo/A4_tile3_n92_T5.png,unknown,unknown,0.002198262,0.9978017,1
A4_tile3_n92,A4,3,Control,10000ms,T6,6,images/RFP1/A4_tile3_n92_T6.png,images/Halo/A4_tile3_n92_T6.png,unknown,unknown,2.270578e-06,0.99999774,1
A4_tile3_n92,A4,3,Control,10000ms,T7,7,images/RFP1/A4_tile3_n92_T7.png,images/Halo/A4_tile3_n92_T7.png,unknown,unknown,0.0010615188,0.9989385,1
A4_tile3_n92,A4,3,Control,10000ms,T8,8,images/RFP1/A4_tile3_n92_T8.png,images/Halo/A4_tile3_n92_T8.png,unknown,unknown,0.00030662725,0.9996934,1
A4_tile3_n92,A4,3,Control,10000ms,T9,9,images/RFP1/A4_tile3_n92_T9.png,images/Halo/A4_tile3_n92_T9.png,unknown,unknown,0.0089291185,0.99107087,1
A4_tile3_n92,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n92_T10.png,images/Halo/A4_tile3_n92_T10.png,unknown,unknown,0.0006396658,0.9993604,1
A4_tile3_n92,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n92_T11.png,images/Halo/A4_tile3_n92_T11.png,unknown,unknown,0.002075874,0.9979241,1
A4_tile3_n92,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n92_T12.png,images/Halo/A4_tile3_n92_T12.png,unknown,unknown,0.0011672076,0.99883276,1
A4_tile3_n92,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n92_T13.png,images/Halo/A4_tile3_n92_T13.png,unknown,unknown,0.9971028,0.0028971776,0
A4_tile3_n92,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n92_T14.png,images/Halo/A4_tile3_n92_T14.png,unknown,unknown,0.9999747,2.5275749e-05,0
A4_tile3_n92,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n92_T15.png,images/Halo/A4_tile3_n92_T15.png,unknown,unknown,0.99999774,2.2770096e-06,0
A4_tile1_n930,A4,1,Control,0ms,T0,0,images/RFP1/A4_tile1_n930_T0.png,images/Halo/A4_tile1_n930_T0.png,unknown,unknown,3.3034368e-07,0.99999964,1
A4_tile1_n930,A4,1,Control,0ms,T1,1,images/RFP1/A4_tile1_n930_T1.png,images/Halo/A4_tile1_n930_T1.png,unknown,unknown,6.8101676e-06,0.9999932,1
A4_tile1_n930,A4,1,Control,0ms,T2,2,images/RFP1/A4_tile1_n930_T2.png,images/Halo/A4_tile1_n930_T2.png,unknown,unknown,2.6801265e-05,0.9999732,1
A4_tile1_n930,A4,1,Control,0ms,T3,3,images/RFP1/A4_tile1_n930_T3.png,images/Halo/A4_tile1_n930_T3.png,unknown,unknown,0.00035898088,0.99964106,1
A4_tile1_n930,A4,1,Control,0ms,T4,4,images/RFP1/A4_tile1_n930_T4.png,images/Halo/A4_tile1_n930_T4.png,unknown,unknown,0.004812984,0.9951871,1
A4_tile1_n930,A4,1,Control,0ms,T5,5,images/RFP1/A4_tile1_n930_T5.png,images/Halo/A4_tile1_n930_T5.png,unknown,unknown,0.94980323,0.05019679,0
A4_tile1_n930,A4,1,Control,0ms,T6,6,images/RFP1/A4_tile1_n930_T6.png,images/Halo/A4_tile1_n930_T6.png,unknown,unknown,2.3940924e-05,0.99997604,1
A4_tile1_n930,A4,1,Control,0ms,T7,7,images/RFP1/A4_tile1_n930_T7.png,images/Halo/A4_tile1_n930_T7.png,unknown,unknown,0.8199343,0.1800657,0
A4_tile1_n930,A4,1,Control,0ms,T8,8,images/RFP1/A4_tile1_n930_T8.png,images/Halo/A4_tile1_n930_T8.png,unknown,unknown,0.99997616,2.3893574e-05,0
A4_tile1_n930,A4,1,Control,0ms,T9,9,images/RFP1/A4_tile1_n930_T9.png,images/Halo/A4_tile1_n930_T9.png,unknown,unknown,1.0,7.967069e-09,0
A4_tile1_n930,A4,1,Control,0ms,T10,10,images/RFP1/A4_tile1_n930_T10.png,images/Halo/A4_tile1_n930_T10.png,unknown,unknown,1.0,7.2892994e-09,0
A4_tile1_n930,A4,1,Control,0ms,T11,11,images/RFP1/A4_tile1_n930_T11.png,images/Halo/A4_tile1_n930_T11.png,unknown,unknown,1.0,1.0561135e-08,0
A4_tile1_n930,A4,1,Control,0ms,T12,12,images/RFP1/A4_tile1_n930_T12.png,images/Halo/A4_tile1_n930_T12.png,unknown,unknown,1.0,1.8753563e-09,0
A4_tile1_n930,A4,1,Control,0ms,T13,13,images/RFP1/A4_tile1_n930_T13.png,images/Halo/A4_tile1_n930_T13.png,unknown,unknown,1.0,4.082384e-15,0
A4_tile1_n930,A4,1,Control,0ms,T14,14,images/RFP1/A4_tile1_n930_T14.png,images/Halo/A4_tile1_n930_T14.png,unknown,unknown,1.0,2.7214244e-12,0
A4_tile1_n930,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n930_T15.png,images/Halo/A4_tile1_n930_T15.png,unknown,unknown,1.0,3.897907e-14,0
A4_tile4_n1828,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n1828_T0.png,images/Halo/A4_tile4_n1828_T0.png,unknown,unknown,0.0005022558,0.9994978,1
A4_tile4_n1828,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n1828_T1.png,images/Halo/A4_tile4_n1828_T1.png,unknown,unknown,0.00034802285,0.999652,1
A4_tile4_n1828,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n1828_T2.png,images/Halo/A4_tile4_n1828_T2.png,unknown,unknown,0.001122869,0.9988771,1
A4_tile4_n1828,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n1828_T3.png,images/Halo/A4_tile4_n1828_T3.png,unknown,unknown,0.0011357839,0.9988643,1
A4_tile4_n1828,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n1828_T4.png,images/Halo/A4_tile4_n1828_T4.png,unknown,unknown,0.021293718,0.9787063,1
A4_tile4_n1828,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n1828_T5.png,images/Halo/A4_tile4_n1828_T5.png,unknown,unknown,0.17333561,0.8266644,1
A4_tile4_n1828,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n1828_T6.png,images/Halo/A4_tile4_n1828_T6.png,unknown,unknown,0.019235594,0.9807643,1
A4_tile4_n1828,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n1828_T7.png,images/Halo/A4_tile4_n1828_T7.png,unknown,unknown,0.25247833,0.74752164,1
A4_tile4_n1828,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n1828_T8.png,images/Halo/A4_tile4_n1828_T8.png,unknown,unknown,0.66195935,0.33804068,0
A4_tile4_n1828,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n1828_T9.png,images/Halo/A4_tile4_n1828_T9.png,unknown,unknown,0.66690683,0.3330932,0
A4_tile4_n1828,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n1828_T10.png,images/Halo/A4_tile4_n1828_T10.png,unknown,unknown,0.99744844,0.0025515629,0
A4_tile4_n1828,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n1828_T11.png,images/Halo/A4_tile4_n1828_T11.png,unknown,unknown,0.9836007,0.016399357,0
A4_tile4_n1828,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n1828_T12.png,images/Halo/A4_tile4_n1828_T12.png,unknown,unknown,0.9868254,0.013174634,0
A4_tile4_n1828,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n1828_T13.png,images/Halo/A4_tile4_n1828_T13.png,unknown,unknown,0.9997273,0.00027273517,0
A4_tile4_n1828,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n1828_T14.png,images/Halo/A4_tile4_n1828_T14.png,unknown,unknown,0.9990029,0.0009971053,0
A4_tile4_n1828,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1828_T15.png,images/Halo/A4_tile4_n1828_T15.png,unknown,unknown,0.9999995,4.1898647e-07,0
A4_tile4_n1802,A4,4,Control,0ms,T0,0,images/RFP1/A4_tile4_n1802_T0.png,images/Halo/A4_tile4_n1802_T0.png,unknown,unknown,6.8799886e-07,0.9999993,1
A4_tile4_n1802,A4,4,Control,0ms,T1,1,images/RFP1/A4_tile4_n1802_T1.png,images/Halo/A4_tile4_n1802_T1.png,unknown,unknown,8.86021e-05,0.9999114,1
A4_tile4_n1802,A4,4,Control,0ms,T2,2,images/RFP1/A4_tile4_n1802_T2.png,images/Halo/A4_tile4_n1802_T2.png,unknown,unknown,0.22063626,0.7793637,1
A4_tile4_n1802,A4,4,Control,0ms,T3,3,images/RFP1/A4_tile4_n1802_T3.png,images/Halo/A4_tile4_n1802_T3.png,unknown,unknown,0.98795766,0.012042394,0
A4_tile4_n1802,A4,4,Control,0ms,T4,4,images/RFP1/A4_tile4_n1802_T4.png,images/Halo/A4_tile4_n1802_T4.png,unknown,unknown,0.99933404,0.0006659727,0
A4_tile4_n1802,A4,4,Control,0ms,T5,5,images/RFP1/A4_tile4_n1802_T5.png,images/Halo/A4_tile4_n1802_T5.png,unknown,unknown,0.9999893,1.0747031e-05,0
A4_tile4_n1802,A4,4,Control,0ms,T6,6,images/RFP1/A4_tile4_n1802_T6.png,images/Halo/A4_tile4_n1802_T6.png,unknown,unknown,0.68280786,0.31719214,0
A4_tile4_n1802,A4,4,Control,0ms,T7,7,images/RFP1/A4_tile4_n1802_T7.png,images/Halo/A4_tile4_n1802_T7.png,unknown,unknown,1.0,2.7598634e-10,0
A4_tile4_n1802,A4,4,Control,0ms,T8,8,images/RFP1/A4_tile4_n1802_T8.png,images/Halo/A4_tile4_n1802_T8.png,unknown,unknown,1.0,1.021715e-11,0
A4_tile4_n1802,A4,4,Control,0ms,T9,9,images/RFP1/A4_tile4_n1802_T9.png,images/Halo/A4_tile4_n1802_T9.png,unknown,unknown,1.0,2.112808e-12,0
A4_tile4_n1802,A4,4,Control,0ms,T10,10,images/RFP1/A4_tile4_n1802_T10.png,images/Halo/A4_tile4_n1802_T10.png,unknown,unknown,1.0,4.256545e-11,0
A4_tile4_n1802,A4,4,Control,0ms,T11,11,images/RFP1/A4_tile4_n1802_T11.png,images/Halo/A4_tile4_n1802_T11.png,unknown,unknown,1.0,5.5266876e-12,0
A4_tile4_n1802,A4,4,Control,0ms,T12,12,images/RFP1/A4_tile4_n1802_T12.png,images/Halo/A4_tile4_n1802_T12.png,unknown,unknown,1.0,5.589312e-14,0
A4_tile4_n1802,A4,4,Control,0ms,T13,13,images/RFP1/A4_tile4_n1802_T13.png,images/Halo/A4_tile4_n1802_T13.png,unknown,unknown,1.0,7.420919e-15,0
A4_tile4_n1802,A4,4,Control,0ms,T14,14,images/RFP1/A4_tile4_n1802_T14.png,images/Halo/A4_tile4_n1802_T14.png,unknown,unknown,1.0,8.152867e-15,0
A4_tile4_n1802,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1802_T15.png,images/Halo/A4_tile4_n1802_T15.png,unknown,unknown,1.0,3.9508356e-17,0
A4_tile2_n57,A4,2,Control,10000ms,T0,0,images/RFP1/A4_tile2_n57_T0.png,images/Halo/A4_tile2_n57_T0.png,unknown,unknown,0.016152961,0.98384696,1
A4_tile2_n57,A4,2,Control,10000ms,T1,1,images/RFP1/A4_tile2_n57_T1.png,images/Halo/A4_tile2_n57_T1.png,unknown,unknown,0.017360674,0.9826393,1
A4_tile2_n57,A4,2,Control,10000ms,T2,2,images/RFP1/A4_tile2_n57_T2.png,images/Halo/A4_tile2_n57_T2.png,unknown,unknown,0.014661685,0.98533833,1
A4_tile2_n57,A4,2,Control,10000ms,T3,3,images/RFP1/A4_tile2_n57_T3.png,images/Halo/A4_tile2_n57_T3.png,unknown,unknown,0.015144634,0.98485535,1
A4_tile2_n57,A4,2,Control,10000ms,T4,4,images/RFP1/A4_tile2_n57_T4.png,images/Halo/A4_tile2_n57_T4.png,unknown,unknown,0.014910075,0.9850899,1
A4_tile2_n57,A4,2,Control,10000ms,T5,5,images/RFP1/A4_tile2_n57_T5.png,images/Halo/A4_tile2_n57_T5.png,unknown,unknown,0.01846577,0.98153424,1
A4_tile2_n57,A4,2,Control,10000ms,T6,6,images/RFP1/A4_tile2_n57_T6.png,images/Halo/A4_tile2_n57_T6.png,unknown,unknown,0.00570554,0.99429446,1
A4_tile2_n57,A4,2,Control,10000ms,T7,7,images/RFP1/A4_tile2_n57_T7.png,images/Halo/A4_tile2_n57_T7.png,unknown,unknown,0.022875596,0.9771244,1
A4_tile2_n57,A4,2,Control,10000ms,T8,8,images/RFP1/A4_tile2_n57_T8.png,images/Halo/A4_tile2_n57_T8.png,unknown,unknown,0.027918892,0.9720811,1
A4_tile2_n57,A4,2,Control,10000ms,T9,9,images/RFP1/A4_tile2_n57_T9.png,images/Halo/A4_tile2_n57_T9.png,unknown,unknown,0.02635361,0.97364634,1
A4_tile2_n57,A4,2,Control,10000ms,T10,10,images/RFP1/A4_tile2_n57_T10.png,images/Halo/A4_tile2_n57_T10.png,unknown,unknown,0.024038592,0.97596145,1
A4_tile2_n57,A4,2,Control,10000ms,T11,11,images/RFP1/A4_tile2_n57_T11.png,images/Halo/A4_tile2_n57_T11.png,unknown,unknown,0.021581043,0.97841895,1
A4_tile2_n57,A4,2,Control,10000ms,T12,12,images/RFP1/A4_tile2_n57_T12.png,images/Halo/A4_tile2_n57_T12.png,unknown,unknown,0.034712125,0.9652878,1
A4_tile2_n57,A4,2,Control,10000ms,T13,13,images/RFP1/A4_tile2_n57_T13.png,images/Halo/A4_tile2_n57_T13.png,unknown,unknown,0.059185237,0.94081473,1
A4_tile2_n57,A4,2,Control,10000ms,T14,14,images/RFP1/A4_tile2_n57_T14.png,images/Halo/A4_tile2_n57_T14.png,unknown,unknown,0.07764401,0.92235595,1
A4_tile2_n57,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n57_T15.png,images/Halo/A4_tile2_n57_T15.png,unknown,unknown,0.9475819,0.052418124,0
A4_tile1_n33,A4,1,Control,0ms,T0,0,images/RFP1/A4_tile1_n33_T0.png,images/Halo/A4_tile1_n33_T0.png,unknown,unknown,2.5278643e-05,0.9999747,1
A4_tile1_n33,A4,1,Control,0ms,T1,1,images/RFP1/A4_tile1_n33_T1.png,images/Halo/A4_tile1_n33_T1.png,unknown,unknown,5.312065e-05,0.99994683,1
A4_tile1_n33,A4,1,Control,0ms,T2,2,images/RFP1/A4_tile1_n33_T2.png,images/Halo/A4_tile1_n33_T2.png,unknown,unknown,7.3765375e-05,0.9999262,1
A4_tile1_n33,A4,1,Control,0ms,T3,3,images/RFP1/A4_tile1_n33_T3.png,images/Halo/A4_tile1_n33_T3.png,unknown,unknown,0.000113384136,0.99988663,1
A4_tile1_n33,A4,1,Control,0ms,T4,4,images/RFP1/A4_tile1_n33_T4.png,images/Halo/A4_tile1_n33_T4.png,unknown,unknown,5.6595913e-05,0.9999434,1
A4_tile1_n33,A4,1,Control,0ms,T5,5,images/RFP1/A4_tile1_n33_T5.png,images/Halo/A4_tile1_n33_T5.png,unknown,unknown,0.00012390534,0.999876,1
A4_tile1_n33,A4,1,Control,0ms,T6,6,images/RFP1/A4_tile1_n33_T6.png,images/Halo/A4_tile1_n33_T6.png,unknown,unknown,2.6169025e-06,0.9999974,1
A4_tile1_n33,A4,1,Control,0ms,T7,7,images/RFP1/A4_tile1_n33_T7.png,images/Halo/A4_tile1_n33_T7.png,unknown,unknown,0.00015068606,0.9998493,1
A4_tile1_n33,A4,1,Control,0ms,T8,8,images/RFP1/A4_tile1_n33_T8.png,images/Halo/A4_tile1_n33_T8.png,unknown,unknown,0.0010678895,0.99893206,1
A4_tile1_n33,A4,1,Control,0ms,T9,9,images/RFP1/A4_tile1_n33_T9.png,images/Halo/A4_tile1_n33_T9.png,unknown,unknown,0.0006124131,0.9993876,1
A4_tile1_n33,A4,1,Control,0ms,T10,10,images/RFP1/A4_tile1_n33_T10.png,images/Halo/A4_tile1_n33_T10.png,unknown,unknown,0.00041327512,0.99958676,1
A4_tile1_n33,A4,1,Control,0ms,T11,11,images/RFP1/A4_tile1_n33_T11.png,images/Halo/A4_tile1_n33_T11.png,unknown,unknown,0.00047549882,0.9995245,1
A4_tile1_n33,A4,1,Control,0ms,T12,12,images/RFP1/A4_tile1_n33_T12.png,images/Halo/A4_tile1_n33_T12.png,unknown,unknown,0.00044571352,0.9995542,1
A4_tile1_n33,A4,1,Control,0ms,T13,13,images/RFP1/A4_tile1_n33_T13.png,images/Halo/A4_tile1_n33_T13.png,unknown,unknown,0.024192724,0.97580725,1
A4_tile1_n33,A4,1,Control,0ms,T14,14,images/RFP1/A4_tile1_n33_T14.png,images/Halo/A4_tile1_n33_T14.png,unknown,unknown,0.11503697,0.88496304,1
A4_tile1_n33,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n33_T15.png,images/Halo/A4_tile1_n33_T15.png,unknown,unknown,0.15587275,0.8441273,1
A4_tile3_n112,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n112_T0.png,images/Halo/A4_tile3_n112_T0.png,unknown,unknown,0.03786104,0.962139,1
A4_tile3_n112,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n112_T1.png,images/Halo/A4_tile3_n112_T1.png,unknown,unknown,0.038274914,0.9617251,1
A4_tile3_n112,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n112_T2.png,images/Halo/A4_tile3_n112_T2.png,unknown,unknown,0.042457957,0.957542,1
A4_tile3_n112,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n112_T3.png,images/Halo/A4_tile3_n112_T3.png,unknown,unknown,0.038748097,0.9612519,1
A4_tile3_n112,A4,3,Control,10000ms,T4,4,images/RFP1/A4_tile3_n112_T4.png,images/Halo/A4_tile3_n112_T4.png,unknown,unknown,0.039645612,0.9603544,1
A4_tile3_n112,A4,3,Control,10000ms,T5,5,images/RFP1/A4_tile3_n112_T5.png,images/Halo/A4_tile3_n112_T5.png,unknown,unknown,0.056933727,0.94306624,1
A4_tile3_n112,A4,3,Control,10000ms,T6,6,images/RFP1/A4_tile3_n112_T6.png,images/Halo/A4_tile3_n112_T6.png,unknown,unknown,0.029013619,0.9709864,1
A4_tile3_n112,A4,3,Control,10000ms,T7,7,images/RFP1/A4_tile3_n112_T7.png,images/Halo/A4_tile3_n112_T7.png,unknown,unknown,0.037749324,0.9622507,1
A4_tile3_n112,A4,3,Control,10000ms,T8,8,images/RFP1/A4_tile3_n112_T8.png,images/Halo/A4_tile3_n112_T8.png,unknown,unknown,0.07745126,0.9225487,1
A4_tile3_n112,A4,3,Control,10000ms,T9,9,images/RFP1/A4_tile3_n112_T9.png,images/Halo/A4_tile3_n112_T9.png,unknown,unknown,0.039920673,0.9600794,1
A4_tile3_n112,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n112_T10.png,images/Halo/A4_tile3_n112_T10.png,unknown,unknown,0.04599405,0.95400596,1
A4_tile3_n112,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n112_T11.png,images/Halo/A4_tile3_n112_T11.png,unknown,unknown,0.09603769,0.90396225,1
A4_tile3_n112,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n112_T12.png,images/Halo/A4_tile3_n112_T12.png,unknown,unknown,0.13675715,0.86324286,1
A4_tile3_n112,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n112_T13.png,images/Halo/A4_tile3_n112_T13.png,unknown,unknown,0.572012,0.42798796,0
A4_tile3_n112,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n112_T14.png,images/Halo/A4_tile3_n112_T14.png,unknown,unknown,0.51591647,0.48408356,0
A4_tile3_n112,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n112_T15.png,images/Halo/A4_tile3_n112_T15.png,unknown,unknown,0.64966196,0.35033807,0
A4_tile3_n208,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n208_T0.png,images/Halo/A4_tile3_n208_T0.png,unknown,unknown,0.00011447356,0.99988556,1
A4_tile3_n208,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n208_T1.png,images/Halo/A4_tile3_n208_T1.png,unknown,unknown,0.00038214924,0.9996178,1
A4_tile3_n208,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n208_T2.png,images/Halo/A4_tile3_n208_T2.png,unknown,unknown,0.0010796789,0.9989203,1
A4_tile3_n208,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n208_T3.png,images/Halo/A4_tile3_n208_T3.png,unknown,unknown,0.00063636614,0.9993636,1
