well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A11,4,T1,Control,0ms,22,0.44000915,0.25973827,0.5599908,0.25973827,0.4090909090909091
A11,4,T10,Control,0ms,22,0.7212468,0.11338427,0.27875325,0.11338427,0.045454545454545456
A11,4,T11,Control,0ms,22,0.7125418,0.12650774,0.28745818,0.12650774,0.09090909090909091
A11,4,T12,Control,0ms,22,0.7192328,0.13069025,0.28076717,0.13069025,0.09090909090909091
A11,4,T13,Control,0ms,22,0.7308044,0.1114533,0.26919565,0.1114533,0.09090909090909091
A11,4,T14,Control,0ms,22,0.7306405,0.10514006,0.26935953,0.10514007,0.09090909090909091
A11,4,T15,Control,0ms,22,0.71783614,0.12373648,0.28216383,0.12373648,0.09090909090909091
A11,4,T2,Control,0ms,22,0.53969556,0.2409602,0.46030444,0.2409602,0.22727272727272727
A11,4,T3,Control,0ms,22,0.5987944,0.20372902,0.40120563,0.20372903,0.22727272727272727
A11,4,T4,Control,0ms,22,0.6642332,0.15897353,0.3357668,0.15897352,0.13636363636363635
A11,4,T5,Control,0ms,22,0.6846662,0.15218759,0.31533378,0.1521876,0.045454545454545456
A11,4,T6,Control,0ms,22,0.70375043,0.12270711,0.29624957,0.122707106,0.09090909090909091
A11,4,T7,Control,0ms,22,0.71382105,0.12566929,0.28617892,0.12566927,0.045454545454545456
A11,4,T8,Control,0ms,22,0.7112137,0.14920305,0.2887863,0.14920305,0.09090909090909091
A11,4,T9,Control,0ms,22,0.7248819,0.10817517,0.2751181,0.10817518,0.045454545454545456
A22,1,T0,Control,0ms,22,0.35888952,0.24476156,0.6411105,0.24476156,0.5909090909090909
A22,1,T1,Control,0ms,22,0.43751872,0.26484463,0.5624813,0.26484463,0.5454545454545454
A22,1,T10,Control,0ms,22,0.6544667,0.17457722,0.34553334,0.17457722,0.18181818181818182
A22,1,T11,Control,0ms,22,0.65557665,0.18125252,0.34442332,0.18125251,0.13636363636363635
A22,1,T12,Control,0ms,22,0.67910683,0.17690927,0.32089317,0.17690927,0.13636363636363635
A22,1,T13,Control,0ms,22,0.67677015,0.19544555,0.32322982,0.19544557,0.09090909090909091
A22,1,T14,Control,0ms,22,0.6763052,0.1930309,0.32369483,0.1930309,0.09090909090909091
A22,1,T15,Control,0ms,22,0.67919207,0.18542881,0.32080793,0.18542881,0.13636363636363635
A22,1,T2,Control,0ms,22,0.51695627,0.24272676,0.4830437,0.24272676,0.4090909090909091
A22,1,T3,Control,0ms,22,0.5563912,0.21087232,0.44360885,0.21087232,0.22727272727272727
A22,1,T4,Control,0ms,22,0.5879296,0.19808877,0.4120704,0.19808875,0.22727272727272727
A22,1,T5,Control,0ms,22,0.6066478,0.21506086,0.3933522,0.21506086,0.2727272727272727
A22,1,T6,Control,0ms,22,0.60379386,0.2152414,0.39620617,0.21524139,0.2727272727272727
A22,1,T7,Control,0ms,22,0.63563925,0.18831047,0.36436072,0.18831047,0.13636363636363635
A22,1,T8,Control,0ms,22,0.6271644,0.21245232,0.37283555,0.21245232,0.18181818181818182
A22,1,T9,Control,0ms,22,0.6403865,0.22434722,0.35961354,0.2243472,0.18181818181818182
A22,2,T0,Control,10000ms,24,0.4312943,0.22335945,0.56870574,0.22335944,0.5
A22,2,T1,Control,10000ms,24,0.5030327,0.22724877,0.49696732,0.22724877,0.4166666666666667
A22,2,T10,Control,10000ms,24,0.66946167,0.119757764,0.33053833,0.11975778,0.16666666666666666
A22,2,T11,Control,10000ms,24,0.6714416,0.11931228,0.32855836,0.119312264,0.08333333333333333
A22,2,T12,Control,10000ms,24,0.66773194,0.16584471,0.3322681,0.16584471,0.16666666666666666
A22,2,T13,Control,10000ms,24,0.67284584,0.163641,0.32715416,0.163641,0.125
