well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
L20,4,T15,APPV717I,0ms,28,0.681766,0.18873562,0.31823406,0.18873562,0.10714285714285714
L22,1,T0,APPV717I,0ms,13,0.52578294,0.24690503,0.47421706,0.24690503,0.38461538461538464
L22,1,T15,APPV717I,0ms,13,0.6128808,0.2753125,0.38711914,0.27531254,0.3076923076923077
L22,2,T0,APPV717I,10000ms,42,0.37601686,0.2827563,0.62398314,0.2827563,0.5476190476190477
L22,2,T15,APPV717I,10000ms,42,0.61243737,0.27945778,0.38756266,0.2794578,0.19047619047619047
L22,3,T0,APPV717I,10000ms,23,0.4964221,0.24664435,0.5035779,0.24664436,0.34782608695652173
L22,3,T15,APPV717I,10000ms,23,0.69815546,0.21254693,0.30184457,0.21254694,0.08695652173913043
L22,4,T0,APPV717I,0ms,45,0.471924,0.26186416,0.528076,0.26186413,0.4
L22,4,T15,APPV717I,0ms,45,0.60218114,0.28000352,0.3978189,0.28000352,0.24444444444444444
M1,1,T0,APPV717I,0ms,18,0.41859636,0.25241122,0.5814036,0.25241125,0.5
M1,1,T15,APPV717I,0ms,18,0.586632,0.2331634,0.41336802,0.2331634,0.3333333333333333
M1,2,T0,APPV717I,10000ms,50,0.4288796,0.26760152,0.57112044,0.26760152,0.48
M1,2,T15,APPV717I,10000ms,50,0.5971781,0.2611772,0.4028219,0.2611772,0.24
M1,3,T0,APPV717I,10000ms,21,0.4997262,0.21163993,0.5002738,0.21163991,0.42857142857142855
M1,3,T15,APPV717I,10000ms,21,0.6607215,0.2195232,0.33927852,0.2195232,0.14285714285714285
M1,4,T0,APPV717I,0ms,18,0.5075826,0.21706285,0.4924174,0.21706285,0.3888888888888889
M1,4,T15,APPV717I,0ms,18,0.65172607,0.1361139,0.3482739,0.1361139,0.2222222222222222
M18,1,T0,APPV717I,0ms,3,0.14245135,0.16697702,0.85754865,0.166977,1.0
M18,1,T15,APPV717I,0ms,3,0.58181566,0.18793821,0.4181844,0.18793823,0.3333333333333333
M18,2,T0,APPV717I,10000ms,37,0.42371276,0.23821405,0.57628727,0.23821405,0.4864864864864865
M18,2,T15,APPV717I,10000ms,37,0.7052776,0.16871653,0.29472235,0.16871653,0.05405405405405406
M18,3,T0,APPV717I,10000ms,28,0.4703579,0.24105391,0.5296421,0.24105391,0.4642857142857143
M18,3,T15,APPV717I,10000ms,28,0.6874344,0.1725334,0.3125656,0.1725334,0.07142857142857142
M18,4,T0,APPV717I,0ms,39,0.39214465,0.23325755,0.6078554,0.23325755,0.5897435897435898
M18,4,T15,APPV717I,0ms,39,0.67924786,0.1496012,0.3207522,0.1496012,0.05128205128205128
M19,1,T0,APPV717I,0ms,6,0.5296633,0.217731,0.47033668,0.21773098,0.5
M19,1,T15,APPV717I,0ms,6,0.67995685,0.14840005,0.32004312,0.14840007,0.16666666666666666
M19,2,T0,APPV717I,10000ms,30,0.5254765,0.21033129,0.4745235,0.2103313,0.3333333333333333
M19,2,T15,APPV717I,10000ms,30,0.7330452,0.10684004,0.2669548,0.10684004,0.03333333333333333
M19,3,T0,APPV717I,10000ms,19,0.47509912,0.26094046,0.5249009,0.26094043,0.5263157894736842
M19,3,T15,APPV717I,10000ms,19,0.7358056,0.10751175,0.26419443,0.10751176,0.05263157894736842
M19,4,T0,APPV717I,0ms,20,0.45646897,0.23432204,0.54353106,0.23432206,0.45
M19,4,T15,APPV717I,0ms,20,0.7201599,0.1511179,0.27984017,0.15111792,0.1
M23,1,T0,APPV717I,0ms,14,0.42230302,0.20390253,0.5776969,0.20390254,0.5714285714285714
M23,1,T15,APPV717I,0ms,14,0.48741287,0.3364163,0.5125872,0.3364163,0.42857142857142855
M23,2,T0,APPV717I,10000ms,17,0.41565996,0.23579812,0.58434004,0.23579812,0.5294117647058824
M23,2,T15,APPV717I,10000ms,17,0.52587795,0.33918807,0.474122,0.33918804,0.29411764705882354
M23,3,T0,APPV717I,10000ms,19,0.3886303,0.24461663,0.61136967,0.24461661,0.631578947368421
M23,3,T15,APPV717I,10000ms,19,0.5370109,0.28212562,0.4629891,0.28212562,0.3157894736842105
M23,4,T0,APPV717I,0ms,19,0.30124116,0.29140583,0.6987589,0.29140583,0.631578947368421
M23,4,T15,APPV717I,0ms,19,0.50776255,0.35666704,0.49223745,0.35666704,0.3684210526315789
N16,2,T0,APPV717I,10000ms,37,0.41252288,0.25212544,0.5874771,0.25212544,0.5945945945945946
N16,2,T15,APPV717I,10000ms,37,0.6370333,0.23997468,0.36296678,0.23997468,0.21621621621621623
N16,3,T0,APPV717I,10000ms,37,0.40685117,0.27409184,0.5931488,0.27409184,0.40540540540540543
N16,3,T15,APPV717I,10000ms,37,0.6592287,0.2272382,0.34077126,0.22723818,0.13513513513513514
N16,4,T0,APPV717I,0ms,35,0.369363,0.2656492,0.630637,0.2656492,0.6
N16,4,T15,APPV717I,0ms,35,0.6097567,0.23324123,0.39024335,0.23324125,0.2571428571428571
N20,1,T0,APPV717I,0ms,10,0.3983607,0.25386307,0.60163933,0.2538631,0.5
N20,1,T15,APPV717I,0ms,10,0.58323956,0.22051185,0.41676044,0.22051187,0.3
N20,2,T0,APPV717I,10000ms,34,0.4873525,0.24753211,0.5126475,0.24753211,0.4411764705882353
N20,2,T15,APPV717I,10000ms,34,0.6406765,0.23775965,0.35932353,0.23775965,0.14705882352941177
N20,3,T0,APPV717I,10000ms,32,0.5449771,0.22392444,0.45502287,0.22392444,0.3125
N20,3,T15,APPV717I,10000ms,32,0.6531978,0.22917223,0.34680218,0.22917223,0.125
N20,4,T0,APPV717I,0ms,23,0.46882853,0.27185377,0.53117144,0.27185377,0.4782608695652174
N20,4,T15,APPV717I,0ms,23,0.61953455,0.27781025,0.38046542,0.27781025,0.2608695652173913
O19,1,T0,APPV717I,0ms,3,0.4005036,0.3415284,0.5994964,0.3415284,0.6666666666666666
O19,1,T15,APPV717I,0ms,3,0.7140744,0.14159755,0.28592566,0.14159751,0.0
O19,2,T0,APPV717I,10000ms,20,0.48093343,0.2425023,0.5190666,0.24250229,0.45
O19,2,T15,APPV717I,10000ms,20,0.5717992,0.26377204,0.42820078,0.26377204,0.3
O19,3,T0,APPV717I,10000ms,25,0.5103135,0.2366911,0.48968652,0.23669109,0.32
O19,3,T15,APPV717I,10000ms,25,0.6325867,0.20095679,0.36741328,0.20095679,0.2
O19,4,T0,APPV717I,0ms,35,0.5447917,0.22940345,0.4552083,0.22940345,0.3142857142857143
O19,4,T15,APPV717I,0ms,35,0.66572285,0.2034223,0.33427715,0.2034223,0.14285714285714285
O2,1,T0,APPV717I,0ms,14,0.3910645,0.27999005,0.6089355,0.27999002,0.5714285714285714
O2,1,T15,APPV717I,0ms,14,0.49224988,0.24226919,0.5077501,0.24226919,0.42857142857142855
O2,2,T0,APPV717I,10000ms,42,0.49029508,0.21339901,0.5097049,0.21339901,0.42857142857142855
O2,2,T15,APPV717I,10000ms,42,0.5900187,0.27150708,0.4099813,0.27150708,0.2619047619047619
O2,3,T0,APPV717I,10000ms,38,0.47993734,0.22861958,0.5200626,0.22861958,0.4473684210526316
O2,3,T15,APPV717I,10000ms,38,0.6538139,0.19986728,0.34618607,0.19986726,0.13157894736842105
O2,4,T0,APPV717I,0ms,54,0.47584304,0.21115752,0.524157,0.21115752,0.4444444444444444
O2,4,T15,APPV717I,0ms,54,0.65208703,0.23124471,0.34791297,0.23124471,0.14814814814814814
O20,1,T0,APPV717I,0ms,12,0.37803468,0.29159847,0.62196535,0.29159847,0.5833333333333334
O20,1,T15,APPV717I,0ms,12,0.59854144,0.1948062,0.4014586,0.1948062,0.3333333333333333
O20,2,T0,APPV717I,10000ms,33,0.3773235,0.26542997,0.6226765,0.26543,0.5757575757575758
O20,2,T15,APPV717I,10000ms,33,0.6429896,0.22452877,0.35701036,0.22452877,0.18181818181818182
O20,3,T0,APPV717I,10000ms,28,0.50753915,0.20852782,0.49246082,0.20852782,0.39285714285714285
O20,3,T15,APPV717I,10000ms,28,0.6621752,0.15005079,0.33782485,0.1500508,0.14285714285714285
O20,4,T0,APPV717I,0ms,17,0.35085398,0.27220976,0.649146,0.27220976,0.6470588235294118
O20,4,T15,APPV717I,0ms,17,0.65089226,0.2178993,0.3491077,0.2178993,0.17647058823529413
O3,1,T0,APPV717I,0ms,1,0.47314456,,0.5268554,,1.0
O3,1,T15,APPV717I,0ms,1,0.7686849,,0.23131503,,0.0
O3,2,T0,APPV717I,10000ms,24,0.48662278,0.20665173,0.51337725,0.20665172,0.375
O3,2,T15,APPV717I,10000ms,24,0.7325097,0.1526591,0.2674903,0.1526591,0.041666666666666664
O3,3,T0,APPV717I,10000ms,18,0.46067464,0.23784019,0.53932536,0.23784019,0.5
O3,3,T15,APPV717I,10000ms,18,0.7297423,0.12171976,0.27025777,0.12171975,0.05555555555555555
O3,4,T0,APPV717I,0ms,15,0.42606357,0.18449725,0.5739364,0.18449724,0.6
O3,4,T15,APPV717I,0ms,15,0.73892266,0.10450871,0.26107734,0.10450872,0.06666666666666667
O6,1,T0,APPV717I,0ms,2,0.58150357,0.11204116,0.41849646,0.112041116,0.0
O6,1,T15,APPV717I,0ms,2,0.70115143,0.14934053,0.29884857,0.14934053,0.0
O6,2,T0,APPV717I,10000ms,26,0.4706137,0.21336897,0.5293863,0.21336895,0.46153846153846156
O6,2,T15,APPV717I,10000ms,26,0.6603549,0.21052168,0.3396451,0.21052167,0.15384615384615385
O6,3,T0,APPV717I,10000ms,26,0.518348,0.22968462,0.481652,0.22968462,0.2692307692307692
O6,3,T15,APPV717I,10000ms,26,0.68837476,0.15456988,0.3116252,0.15456986,0.11538461538461539
O6,4,T0,APPV717I,0ms,35,0.57228065,0.21895488,0.42771932,0.21895488,0.22857142857142856
O6,4,T15,APPV717I,0ms,35,0.7362882,0.11161011,0.2637118,0.11161011,0.05714285714285714
P24,1,T0,APPV717I,0ms,10,0.42919666,0.1917629,0.57080334,0.19176288,0.5
P24,1,T15,APPV717I,0ms,10,0.72103214,0.12794006,0.2789679,0.12794004,0.1
P24,2,T0,APPV717I,10000ms,50,0.42890584,0.26527444,0.57109416,0.26527444,0.52
P24,2,T15,APPV717I,10000ms,50,0.6969105,0.16331293,0.30308953,0.16331293,0.08
P24,3,T0,APPV717I,10000ms,31,0.4760422,0.23494007,0.5239578,0.23494007,0.45161290322580644
P24,3,T15,APPV717I,10000ms,31,0.7394489,0.09210097,0.26055112,0.09210097,0.03225806451612903
P24,4,T0,APPV717I,0ms,17,0.52262145,0.18821369,0.47737858,0.18821369,0.35294117647058826
P24,4,T15,APPV717I,0ms,17,0.726587,0.19021316,0.273413,0.19021316,0.11764705882352941
