neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary,confidence_class0,confidence_class1,predicted_class
G10_tile4_n206,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_206.h5,16,T15,15,images/RFP1/G10_tile4_n206_T15.png,images/Halo/G10_tile4_n206_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.7496225,0.25037748,0
G10_tile2_n122,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_122.h5,16,T0,0,images/RFP1/G10_tile2_n122_T0.png,images/Halo/G10_tile2_n122_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,7.374146e-05,0.9999262,1
G10_tile2_n122,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_122.h5,16,T15,15,images/RFP1/G10_tile2_n122_T15.png,images/Halo/G10_tile2_n122_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.15538515,0.8446148,1
G10_tile3_n111,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_111.h5,16,T0,0,images/RFP1/G10_tile3_n111_T0.png,images/Halo/G10_tile3_n111_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.0011741101,0.99882585,1
G10_tile3_n111,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_111.h5,16,T15,15,images/RFP1/G10_tile3_n111_T15.png,images/Halo/G10_tile3_n111_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.9876293,0.012370741,0
G10_tile3_n59,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_59.h5,16,T0,0,images/RFP1/G10_tile3_n59_T0.png,images/Halo/G10_tile3_n59_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.0018281342,0.9981718,1
G10_tile3_n59,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_59.h5,16,T15,15,images/RFP1/G10_tile3_n59_T15.png,images/Halo/G10_tile3_n59_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.89673823,0.10326178,0
G10_tile3_n172,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_172.h5,16,T0,0,images/RFP1/G10_tile3_n172_T0.png,images/Halo/G10_tile3_n172_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.5014573,0.49854276,0
G10_tile3_n172,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_172.h5,16,T15,15,images/RFP1/G10_tile3_n172_T15.png,images/Halo/G10_tile3_n172_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.9999273,7.266228e-05,0
G10_tile2_n114,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_114.h5,16,T0,0,images/RFP1/G10_tile2_n114_T0.png,images/Halo/G10_tile2_n114_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.34175172,0.65824825,1
G10_tile2_n114,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_114.h5,16,T15,15,images/RFP1/G10_tile2_n114_T15.png,images/Halo/G10_tile2_n114_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.85388905,0.14611097,0
O3_tile2_n81,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_81.h5,16,T0,0,images/RFP1/O3_tile2_n81_T0.png,images/Halo/O3_tile2_n81_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.0071813134,0.99281865,1
O3_tile2_n81,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_81.h5,16,T15,15,images/RFP1/O3_tile2_n81_T15.png,images/Halo/O3_tile2_n81_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.8869514,0.113048606,0
O3_tile2_n80,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_80.h5,16,T0,0,images/RFP1/O3_tile2_n80_T0.png,images/Halo/O3_tile2_n80_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.019413557,0.9805864,1
O3_tile2_n80,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_80.h5,16,T15,15,images/RFP1/O3_tile2_n80_T15.png,images/Halo/O3_tile2_n80_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.5589349,0.44106504,0
O3_tile1_n1770,APPV717I,APPV717I,DMSO,O3,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_1_1770.h5,16,T0,0,images/RFP1/O3_tile1_n1770_T0.png,images/Halo/O3_tile1_n1770_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.31332466,0.68667537,1
O3_tile1_n1770,APPV717I,APPV717I,DMSO,O3,1,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_1_1770.h5,16,T15,15,images/RFP1/O3_tile1_n1770_T15.png,images/Halo/O3_tile1_n1770_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.9908099,0.009190081,0
O3_tile4_n92,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_92.h5,16,T0,0,images/RFP1/O3_tile4_n92_T0.png,images/Halo/O3_tile4_n92_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.0032787246,0.9967213,1
O3_tile4_n92,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_92.h5,16,T15,15,images/RFP1/O3_tile4_n92_T15.png,images/Halo/O3_tile4_n92_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.9978103,0.0021897347,0
O3_tile2_n354,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_354.h5,16,T0,0,images/RFP1/O3_tile2_n354_T0.png,images/Halo/O3_tile2_n354_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.028205879,0.97179407,1
O3_tile2_n354,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_354.h5,16,T15,15,images/RFP1/O3_tile2_n354_T15.png,images/Halo/O3_tile2_n354_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.99373055,0.006269478,0
O3_tile4_n221,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_221.h5,16,T0,0,images/RFP1/O3_tile4_n221_T0.png,images/Halo/O3_tile4_n221_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.024613068,0.975387,1
O3_tile4_n221,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_221.h5,16,T15,15,images/RFP1/O3_tile4_n221_T15.png,images/Halo/O3_tile4_n221_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.48790058,0.51209944,1
O3_tile3_n217,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_217.h5,16,T0,0,images/RFP1/O3_tile3_n217_T0.png,images/Halo/O3_tile3_n217_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.013885851,0.98611414,1
O3_tile3_n217,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_217.h5,16,T15,15,images/RFP1/O3_tile3_n217_T15.png,images/Halo/O3_tile3_n217_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.15398555,0.84601444,1
O3_tile3_n29,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_29.h5,16,T0,0,images/RFP1/O3_tile3_n29_T0.png,images/Halo/O3_tile3_n29_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.015043803,0.9849562,1
O3_tile3_n29,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_29.h5,16,T15,15,images/RFP1/O3_tile3_n29_T15.png,images/Halo/O3_tile3_n29_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.942014,0.057986084,0
O3_tile3_n189,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_189.h5,16,T0,0,images/RFP1/O3_tile3_n189_T0.png,images/Halo/O3_tile3_n189_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,3.1393571e-07,0.99999964,1
O3_tile3_n189,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_189.h5,16,T15,15,images/RFP1/O3_tile3_n189_T15.png,images/Halo/O3_tile3_n189_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.021369893,0.9786301,1
O3_tile4_n403,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_403.h5,16,T0,0,images/RFP1/O3_tile4_n403_T0.png,images/Halo/O3_tile4_n403_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,1.2220625e-05,0.9999877,1
O3_tile4_n403,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_403.h5,16,T15,15,images/RFP1/O3_tile4_n403_T15.png,images/Halo/O3_tile4_n403_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.8517943,0.14820573,0
O3_tile3_n192,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_192.h5,16,T0,0,images/RFP1/O3_tile3_n192_T0.png,images/Halo/O3_tile3_n192_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,1.2375329e-05,0.9999876,1
O3_tile3_n192,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_192.h5,16,T15,15,images/RFP1/O3_tile3_n192_T15.png,images/Halo/O3_tile3_n192_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.94381714,0.05618291,0
O3_tile3_n256,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_256.h5,16,T0,0,images/RFP1/O3_tile3_n256_T0.png,images/Halo/O3_tile3_n256_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.5907149,0.40928516,0
O3_tile3_n256,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_256.h5,16,T15,15,images/RFP1/O3_tile3_n256_T15.png,images/Halo/O3_tile3_n256_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.9526738,0.047326177,0
O3_tile3_n41,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_41.h5,16,T0,0,images/RFP1/O3_tile3_n41_T0.png,images/Halo/O3_tile3_n41_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.010108946,0.98989105,1
O3_tile3_n41,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_41.h5,16,T15,15,images/RFP1/O3_tile3_n41_T15.png,images/Halo/O3_tile3_n41_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.9999112,8.883179e-05,0
O3_tile4_n335,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_335.h5,16,T0,0,images/RFP1/O3_tile4_n335_T0.png,images/Halo/O3_tile4_n335_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,9.8876924e-05,0.99990106,1
O3_tile4_n335,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_335.h5,16,T15,15,images/RFP1/O3_tile4_n335_T15.png,images/Halo/O3_tile4_n335_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.35051766,0.6494823,1
O3_tile2_n232,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_232.h5,16,T0,0,images/RFP1/O3_tile2_n232_T0.png,images/Halo/O3_tile2_n232_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.020717857,0.97928214,1
O3_tile2_n232,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_232.h5,16,T15,15,images/RFP1/O3_tile2_n232_T15.png,images/Halo/O3_tile2_n232_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.0002608583,0.9997391,1
O3_tile3_n308,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_308.h5,16,T0,0,images/RFP1/O3_tile3_n308_T0.png,images/Halo/O3_tile3_n308_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.07860216,0.92139786,1
O3_tile3_n308,APPV717I,APPV717I,DMSO,O3,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_3_308.h5,16,T15,15,images/RFP1/O3_tile3_n308_T15.png,images/Halo/O3_tile3_n308_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.92966306,0.070336975,0
O3_tile4_n518,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_518.h5,16,T0,0,images/RFP1/O3_tile4_n518_T0.png,images/Halo/O3_tile4_n518_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.012002499,0.98799753,1
O3_tile4_n518,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_518.h5,16,T15,15,images/RFP1/O3_tile4_n518_T15.png,images/Halo/O3_tile4_n518_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.9790086,0.020991392,0
O3_tile2_n436,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_436.h5,16,T0,0,images/RFP1/O3_tile2_n436_T0.png,images/Halo/O3_tile2_n436_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.45758742,0.5424126,1
O3_tile2_n436,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_436.h5,16,T15,15,images/RFP1/O3_tile2_n436_T15.png,images/Halo/O3_tile2_n436_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.999966,3.397829e-05,0
O3_tile4_n29,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_29.h5,16,T0,0,images/RFP1/O3_tile4_n29_T0.png,images/Halo/O3_tile4_n29_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.0031724053,0.99682754,1
O3_tile4_n29,APPV717I,APPV717I,DMSO,O3,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_4_29.h5,16,T15,15,images/RFP1/O3_tile4_n29_T15.png,images/Halo/O3_tile4_n29_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.9824111,0.017588943,0
O3_tile2_n84,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_84.h5,16,T0,0,images/RFP1/O3_tile2_n84_T0.png,images/Halo/O3_tile2_n84_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.9989562,0.0010438131,0
O3_tile2_n84,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_84.h5,16,T15,15,images/RFP1/O3_tile2_n84_T15.png,images/Halo/O3_tile2_n84_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.999982,1.7950551e-05,0
O3_tile2_n4,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_4.h5,16,T0,0,images/RFP1/O3_tile2_n4_T0.png,images/Halo/O3_tile2_n4_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,8.184975e-05,0.9999181,1
O3_tile2_n4,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_4.h5,16,T15,15,images/RFP1/O3_tile2_n4_T15.png,images/Halo/O3_tile2_n4_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,8.219954e-05,0.99991775,1
O3_tile2_n67,APPV717I,APPV717I,DMSO,O3,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/O3/A2screenPlate2_O3_2_67.h5,16,T0,0,images/RFP1/O3_tile2_n67_T0.png,images/Halo/O3_tile2_n67_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.005105013,0.9948949,1
